CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,Credit_Card_Status,IsActiveMember,Activity_Status,EstimatedSalary,Exited,Churn_Status
553,France,Male,33,4,118082.89,1,0,No Credit Card,0,Inactive,94440.45,0,Retained
667,France,Male,31,1,119266.69,1,1,Has Credit Card,1,Active,28257.63,0,Retained
731,France,Male,43,2,0.0,1,1,Has Credit Card,1,Active,170034.95,1,Churned
629,Germany,Male,35,7,156847.29,2,1,Has Credit Card,0,Inactive,31824.29,0,Retained
614,France,Male,50,4,137104.47,1,1,Has Credit Card,0,Inactive,127166.49,1,Churned
438,Germany,Male,31,8,78398.69,1,1,Has Credit Card,0,Inactive,44937.01,0,Retained
652,France,Female,80,4,0.0,2,1,Has Credit Card,1,Active,188603.07,0,Retained
729,Germany,Male,30,6,63669.42,1,1,Has Credit Card,0,Inactive,145111.37,0,Retained
642,France,Male,38,3,0.0,2,0,No Credit Card,0,Inactive,171463.83,0,Retained
806,Germany,Female,59,0,135296.33,1,1,Has Credit Card,0,Inactive,182822.5,0,Retained
744,Spain,Male,36,2,153804.44,1,1,Has Credit Card,1,Active,87213.33,0,Retained
474,Spain,Male,37,3,0.0,2,0,No Credit Card,0,Inactive,57175.32,0,Retained
559,France,Male,49,2,147069.78,1,1,Has Credit Card,0,Inactive,120540.83,1,Churned
706,Spain,Male,42,9,0.0,2,1,Has Credit Card,1,Active,28714.34,0,Retained
628,Spain,Female,22,3,0.0,1,1,Has Credit Card,0,Inactive,85426.28,0,Retained
429,France,Male,24,4,95741.75,1,1,Has Credit Card,0,Inactive,46170.75,0,Retained
525,Spain,Female,57,2,145965.33,1,1,Has Credit Card,1,Active,64448.36,0,Retained
680,France,Female,30,8,141441.75,1,1,Has Credit Card,1,Active,16278.97,0,Retained
749,France,Male,40,1,139290.41,1,1,Has Credit Card,0,Inactive,182855.42,1,Churned
763,France,Female,31,4,0.0,2,0,No Credit Card,0,Inactive,50404.72,0,Retained
734,France,Male,30,3,0.0,2,1,Has Credit Card,0,Inactive,107640.25,0,Retained
716,France,Male,35,4,144428.87,1,1,Has Credit Card,0,Inactive,134132.65,0,Retained
594,France,Male,35,2,0.0,2,1,Has Credit Card,0,Inactive,103480.69,0,Retained
644,France,Female,46,9,95441.27,1,1,Has Credit Card,0,Inactive,108761.05,1,Churned
671,Germany,Male,35,1,144848.74,1,1,Has Credit Card,1,Active,179012.3,0,Retained
664,Germany,Male,26,7,116244.14,2,1,Has Credit Card,1,Active,95145.14,0,Retained
656,France,Male,50,7,0.0,2,0,No Credit Card,1,Active,72143.44,0,Retained
667,Spain,Female,40,1,146502.07,1,1,Has Credit Card,0,Inactive,19162.89,0,Retained
663,Germany,Male,44,2,117028.6,2,0,No Credit Card,1,Active,144680.18,0,Retained
584,Germany,Female,30,8,112013.81,1,1,Has Credit Card,0,Inactive,177772.03,1,Churned
626,Spain,Female,37,6,108269.37,1,1,Has Credit Card,0,Inactive,5597.94,0,Retained
485,France,Male,29,7,182123.79,1,1,Has Credit Card,0,Inactive,116828.51,1,Churned
659,Germany,Female,32,3,150923.74,2,0,No Credit Card,1,Active,174652.51,0,Retained
649,France,Male,33,2,0.0,2,1,Has Credit Card,0,Inactive,2010.98,0,Retained
805,Spain,Female,39,5,165272.13,1,1,Has Credit Card,0,Inactive,14109.85,1,Churned
716,Germany,Female,39,10,115301.31,1,1,Has Credit Card,0,Inactive,43527.4,1,Churned
642,Germany,Female,40,6,129502.49,2,0,No Credit Card,1,Active,86099.23,1,Churned
659,France,Male,31,4,118342.26,1,0,No Credit Card,0,Inactive,161574.19,0,Retained
545,Spain,Female,47,5,0.0,2,1,Has Credit Card,1,Active,38970.14,0,Retained
543,France,Male,22,8,0.0,2,0,No Credit Card,0,Inactive,127587.22,0,Retained
718,France,Female,25,7,0.0,2,1,Has Credit Card,0,Inactive,30380.12,0,Retained
840,France,Female,43,7,0.0,2,1,Has Credit Card,0,Inactive,90908.95,0,Retained
630,Germany,Female,34,9,106937.05,2,1,Has Credit Card,0,Inactive,138275.01,0,Retained
643,Germany,Male,59,3,170331.37,1,1,Has Credit Card,1,Active,32171.79,0,Retained
654,Germany,Female,32,1,114510.85,1,1,Has Credit Card,1,Active,126143.23,0,Retained
582,France,Male,39,5,0.0,2,1,Has Credit Card,1,Active,129892.93,0,Retained
659,Spain,Male,32,3,107594.11,2,1,Has Credit Card,1,Active,102416.84,0,Retained
762,Spain,Male,39,2,81273.13,1,1,Has Credit Card,1,Active,18719.67,0,Retained
568,Spain,Female,32,7,169399.6,1,1,Has Credit Card,0,Inactive,61936.22,0,Retained
670,Spain,Male,25,6,0.0,2,1,Has Credit Card,1,Active,78358.94,0,Retained
613,France,Female,45,1,187841.99,2,1,Has Credit Card,1,Active,147224.27,0,Retained
539,France,Male,30,0,0.0,2,1,Has Credit Card,0,Inactive,160979.66,0,Retained
850,Spain,Female,57,8,126776.3,2,1,Has Credit Card,1,Active,132298.49,0,Retained
522,Spain,Male,34,9,126436.29,1,1,Has Credit Card,0,Inactive,174248.52,1,Churned
737,France,Male,41,1,101960.74,1,1,Has Credit Card,1,Active,123547.28,0,Retained
520,France,Male,58,3,0.0,2,0,No Credit Card,1,Active,32790.02,0,Retained
706,Spain,Male,28,3,0.0,2,0,No Credit Card,1,Active,181543.67,0,Retained
643,Germany,Female,45,2,150842.93,1,0,No Credit Card,1,Active,2319.96,1,Churned
648,France,Female,50,9,102535.57,1,1,Has Credit Card,1,Active,189543.19,0,Retained
443,Germany,Female,29,9,99027.61,2,1,Has Credit Card,0,Inactive,10940.4,0,Retained
640,France,Male,68,9,0.0,2,1,Has Credit Card,1,Active,199493.38,0,Retained
628,Spain,Female,33,3,0.0,1,1,Has Credit Card,1,Active,188193.25,0,Retained
540,Germany,Female,42,9,87271.41,2,1,Has Credit Card,0,Inactive,172572.64,0,Retained
460,Germany,Female,35,8,102742.91,2,1,Has Credit Card,1,Active,189339.6,0,Retained
636,Germany,Male,34,2,40105.51,2,0,No Credit Card,1,Active,53512.16,0,Retained
593,France,Female,29,2,152265.43,1,1,Has Credit Card,0,Inactive,34004.44,0,Retained
801,Spain,Male,42,4,141947.67,1,1,Has Credit Card,1,Active,10598.29,0,Retained
640,Germany,Female,75,1,106307.91,2,0,No Credit Card,1,Active,113428.77,0,Retained
611,Germany,Male,31,0,107884.81,2,1,Has Credit Card,1,Active,183487.98,0,Retained
802,Germany,Male,31,1,125013.72,1,1,Has Credit Card,1,Active,187658.09,0,Retained
717,Germany,Male,35,7,58469.37,2,1,Has Credit Card,1,Active,172459.39,0,Retained
769,France,Female,39,8,0.0,1,0,No Credit Card,1,Active,21016.0,0,Retained
745,Germany,Male,45,10,117231.63,3,1,Has Credit Card,1,Active,122381.02,1,Churned
572,Spain,Male,35,4,152390.26,1,1,Has Credit Card,0,Inactive,128123.66,0,Retained
629,Spain,Female,30,2,34013.63,1,1,Has Credit Card,0,Inactive,19570.63,0,Retained
687,Spain,Female,39,2,0.0,3,0,No Credit Card,0,Inactive,188150.6,1,Churned
483,France,Female,50,9,0.0,2,1,Has Credit Card,1,Active,111020.24,0,Retained
690,France,Male,36,7,101583.11,2,1,Has Credit Card,0,Inactive,123775.15,0,Retained
492,Germany,Female,30,10,77168.87,2,0,No Credit Card,1,Active,146700.22,0,Retained
709,Germany,Male,28,8,124695.72,2,1,Has Credit Card,0,Inactive,145251.35,0,Retained
705,Germany,Male,44,3,105934.96,1,1,Has Credit Card,0,Inactive,82463.69,0,Retained
560,France,Female,66,9,0.0,1,1,Has Credit Card,1,Active,15928.49,0,Retained
611,Spain,Male,46,6,0.0,2,1,Has Credit Card,0,Inactive,45886.33,0,Retained
730,Spain,Male,62,2,0.0,2,1,Has Credit Card,1,Active,186489.95,0,Retained
709,Spain,Female,45,2,0.0,2,0,No Credit Card,1,Active,162922.65,0,Retained
544,France,Female,21,10,161525.96,2,1,Has Credit Card,0,Inactive,9262.77,0,Retained
712,Germany,Female,29,7,147199.07,1,1,Has Credit Card,1,Active,84932.4,0,Retained
752,Germany,Male,38,3,183102.29,1,1,Has Credit Card,1,Active,71557.12,0,Retained
648,Spain,Male,46,9,127209.0,2,1,Has Credit Card,0,Inactive,77405.95,1,Churned
556,Spain,Male,38,8,0.0,2,0,No Credit Card,0,Inactive,417.41,1,Churned
594,Spain,Female,24,0,97378.54,1,1,Has Credit Card,1,Active,71405.17,0,Retained
645,Germany,Female,37,2,136925.09,2,0,No Credit Card,1,Active,153400.24,0,Retained
557,France,Male,33,3,54503.55,1,1,Has Credit Card,1,Active,371.05,0,Retained
547,Germany,Male,32,8,155726.85,1,1,Has Credit Card,0,Inactive,67789.99,0,Retained
701,France,Female,39,9,0.0,2,0,No Credit Card,1,Active,145894.9,0,Retained
616,France,Female,66,1,135842.41,1,1,Has Credit Card,0,Inactive,183840.51,1,Churned
605,France,Male,52,1,63349.75,1,1,Has Credit Card,0,Inactive,108887.44,0,Retained
593,Germany,Female,38,4,129499.42,1,1,Has Credit Card,1,Active,154071.27,0,Retained
751,Spain,Male,52,8,0.0,2,0,No Credit Card,1,Active,179291.85,0,Retained
443,Spain,Male,36,6,70438.01,2,0,No Credit Card,1,Active,56937.43,0,Retained
685,France,Male,23,8,0.0,2,1,Has Credit Card,1,Active,112239.03,0,Retained
718,France,Male,36,9,0.0,1,1,Has Credit Card,0,Inactive,45909.87,0,Retained
538,Spain,Female,49,9,141434.04,1,0,No Credit Card,0,Inactive,173779.25,1,Churned
611,Spain,Female,37,4,0.0,2,1,Has Credit Card,0,Inactive,125696.26,0,Retained
668,Germany,Male,37,10,152958.29,2,1,Has Credit Card,1,Active,159585.61,0,Retained
537,Germany,Female,41,3,138306.34,1,1,Has Credit Card,0,Inactive,106761.47,0,Retained
709,Spain,Male,23,10,0.0,2,0,No Credit Card,0,Inactive,129590.18,0,Retained
850,France,Male,38,1,0.0,2,1,Has Credit Card,1,Active,80006.65,0,Retained
745,Spain,Female,31,3,124328.84,1,1,Has Credit Card,1,Active,140451.52,0,Retained
693,Germany,Female,41,9,181461.48,3,1,Has Credit Card,1,Active,187929.43,1,Churned
795,Spain,Male,35,8,0.0,2,1,Has Credit Card,0,Inactive,167155.36,0,Retained
626,Spain,Male,26,8,0.0,2,0,No Credit Card,0,Inactive,191420.71,0,Retained
487,Germany,Female,61,5,110368.03,1,0,No Credit Card,0,Inactive,11384.45,1,Churned
556,France,Female,39,9,89588.35,1,1,Has Credit Card,1,Active,94898.1,0,Retained
643,France,Female,46,6,0.0,2,0,No Credit Card,0,Inactive,106781.59,0,Retained
605,France,Female,28,6,0.0,2,0,No Credit Card,0,Inactive,159508.52,0,Retained
756,Germany,Female,60,3,115924.89,1,1,Has Credit Card,0,Inactive,93524.19,1,Churned
586,France,Female,38,2,0.0,2,1,Has Credit Card,0,Inactive,87168.46,0,Retained
535,Germany,Male,40,7,111756.5,1,1,Has Credit Card,0,Inactive,8128.32,1,Churned
678,France,Female,35,4,0.0,1,1,Has Credit Card,0,Inactive,125518.32,0,Retained
596,France,Male,39,9,0.0,1,1,Has Credit Card,0,Inactive,48963.59,0,Retained
648,France,Male,26,9,162923.85,1,1,Has Credit Card,0,Inactive,98368.24,0,Retained
492,Germany,Male,39,10,124576.65,2,1,Has Credit Card,0,Inactive,148584.61,0,Retained
702,France,Male,45,0,80793.58,1,1,Has Credit Card,1,Active,27474.81,0,Retained
486,Germany,Female,40,9,71340.09,1,1,Has Credit Card,0,Inactive,76192.21,0,Retained
568,Germany,Male,40,1,99282.63,1,0,No Credit Card,0,Inactive,134600.94,1,Churned
619,Germany,Male,57,3,137946.39,1,1,Has Credit Card,1,Active,72467.99,1,Churned
724,Germany,Male,41,2,127892.57,2,0,No Credit Card,1,Active,199645.45,0,Retained
548,Germany,Female,33,0,101084.36,1,1,Has Credit Card,0,Inactive,42749.85,0,Retained
545,Germany,Female,37,8,114754.08,1,1,Has Credit Card,0,Inactive,136050.44,1,Churned
683,France,Male,33,8,0.0,1,0,No Credit Card,0,Inactive,73564.44,0,Retained
762,France,Female,51,3,99286.98,1,0,No Credit Card,1,Active,85578.63,0,Retained
627,Germany,Female,30,4,79871.02,2,1,Has Credit Card,0,Inactive,129826.89,0,Retained
516,France,Male,35,10,104088.59,2,0,No Credit Card,0,Inactive,119666.0,0,Retained
800,France,Female,38,2,168190.33,2,1,Has Credit Card,0,Inactive,68052.08,0,Retained
464,Germany,Female,42,3,85679.25,1,1,Has Credit Card,1,Active,164104.74,0,Retained
626,France,Female,35,3,0.0,1,0,No Credit Card,0,Inactive,80190.36,0,Retained
790,France,Female,31,9,0.0,2,1,Has Credit Card,0,Inactive,84126.75,0,Retained
534,France,Female,34,7,121551.58,2,1,Has Credit Card,1,Active,70179.0,0,Retained
745,France,Male,46,2,122220.19,1,1,Has Credit Card,1,Active,118024.1,0,Retained
553,Spain,Male,47,3,116528.15,1,0,No Credit Card,0,Inactive,145704.19,1,Churned
748,France,Female,26,1,77780.29,1,0,No Credit Card,1,Active,183049.41,0,Retained
722,France,Male,37,2,0.0,1,0,No Credit Card,0,Inactive,120906.83,0,Retained
501,France,Male,40,4,125832.2,1,1,Has Credit Card,1,Active,100433.83,0,Retained
675,France,Female,38,6,68065.8,1,0,No Credit Card,0,Inactive,138777.0,1,Churned
778,Spain,Female,47,6,127299.34,2,1,Has Credit Card,0,Inactive,124694.99,0,Retained
494,Germany,Female,38,7,174937.64,1,1,Has Credit Card,0,Inactive,40084.32,0,Retained
850,France,Male,40,9,0.0,2,0,No Credit Card,1,Active,119232.33,0,Retained
592,Spain,Male,31,7,110071.1,1,0,No Credit Card,0,Inactive,43921.36,0,Retained
590,Spain,Female,44,3,139432.37,1,1,Has Credit Card,0,Inactive,62222.81,0,Retained
758,France,Female,39,6,127357.76,1,0,No Credit Card,1,Active,56577.0,0,Retained
506,France,Male,36,5,0.0,2,1,Has Credit Card,0,Inactive,164253.35,0,Retained
733,France,Male,33,3,0.0,1,1,Has Credit Card,1,Active,7666.73,0,Retained
711,France,Male,38,3,0.0,2,1,Has Credit Card,0,Inactive,68487.51,0,Retained
514,Germany,Male,43,1,95556.31,1,0,No Credit Card,1,Active,199273.98,1,Churned
637,Spain,Male,37,8,0.0,1,1,Has Credit Card,1,Active,186062.36,0,Retained
468,Germany,Male,29,1,111681.98,2,1,Has Credit Card,1,Active,195711.16,0,Retained
539,France,Male,39,3,0.0,2,1,Has Credit Card,0,Inactive,36692.17,0,Retained
509,Spain,Female,25,3,108738.71,2,1,Has Credit Card,0,Inactive,106920.57,0,Retained
662,France,Female,32,4,133950.37,1,1,Has Credit Card,1,Active,48725.68,1,Churned
818,Spain,Male,26,4,0.0,2,1,Has Credit Card,1,Active,167036.94,0,Retained
608,France,Male,33,9,89968.69,1,1,Has Credit Card,0,Inactive,68777.26,0,Retained
850,Spain,Female,32,9,0.0,2,1,Has Credit Card,1,Active,18924.92,0,Retained
816,Germany,Female,38,5,130878.75,3,1,Has Credit Card,0,Inactive,71905.77,1,Churned
536,France,Male,35,8,0.0,2,1,Has Credit Card,0,Inactive,64833.28,0,Retained
753,France,Male,35,3,0.0,2,1,Has Credit Card,1,Active,184843.77,0,Retained
631,Spain,Male,27,10,134169.62,1,1,Has Credit Card,1,Active,176730.02,0,Retained
703,France,Male,37,1,149762.08,1,1,Has Credit Card,0,Inactive,20629.4,1,Churned
774,France,Male,26,2,93844.69,1,1,Has Credit Card,0,Inactive,28415.36,0,Retained
785,France,Male,28,8,0.0,2,1,Has Credit Card,0,Inactive,77231.27,0,Retained
571,France,Female,33,1,0.0,2,1,Has Credit Card,0,Inactive,102750.7,0,Retained
621,Germany,Male,46,6,141078.37,1,0,No Credit Card,0,Inactive,34580.8,1,Churned
605,Germany,Female,31,1,117992.59,1,1,Has Credit Card,1,Active,183598.77,0,Retained
611,France,Female,40,8,100812.33,2,1,Has Credit Card,0,Inactive,147358.27,0,Retained
569,France,Male,38,7,0.0,1,1,Has Credit Card,1,Active,108469.2,0,Retained
658,France,Male,29,4,80262.6,1,1,Has Credit Card,1,Active,20612.82,0,Retained
788,Spain,Male,34,6,156478.62,1,0,No Credit Card,1,Active,181196.76,0,Retained
525,France,Female,23,5,0.0,2,1,Has Credit Card,0,Inactive,160249.1,0,Retained
798,France,Male,37,8,0.0,3,0,No Credit Card,0,Inactive,110783.28,0,Retained
486,Germany,Male,37,9,115217.99,2,1,Has Credit Card,0,Inactive,144995.33,0,Retained
615,Spain,Male,61,9,0.0,2,1,Has Credit Card,0,Inactive,150227.85,1,Churned
730,France,Female,35,0,155470.55,1,1,Has Credit Card,1,Active,53718.28,0,Retained
641,France,Male,37,7,0.0,2,1,Has Credit Card,0,Inactive,75248.3,0,Retained
542,France,Male,39,3,135096.77,1,1,Has Credit Card,1,Active,14353.43,1,Churned
692,France,Male,30,2,0.0,2,0,No Credit Card,1,Active,130486.57,0,Retained
714,Germany,Female,55,9,180075.22,1,1,Has Credit Card,1,Active,100127.71,0,Retained
591,Spain,Male,29,1,97541.24,1,1,Has Credit Card,1,Active,196356.17,0,Retained
710,France,Female,41,2,156067.05,1,1,Has Credit Card,1,Active,9983.88,0,Retained
639,France,Female,38,4,81550.94,2,0,No Credit Card,1,Active,118974.77,0,Retained
531,France,Female,47,6,0.0,1,0,No Credit Card,0,Inactive,194998.34,1,Churned
673,France,Female,38,2,170061.92,2,0,No Credit Card,0,Inactive,134901.34,1,Churned
765,Germany,Male,36,8,92310.54,2,1,Has Credit Card,1,Active,72924.56,0,Retained
622,France,Female,32,6,169089.38,2,1,Has Credit Card,0,Inactive,101057.95,0,Retained
806,France,Male,40,5,80613.93,1,1,Has Credit Card,1,Active,142838.64,0,Retained
757,Germany,Male,26,8,121581.56,2,1,Has Credit Card,1,Active,127059.04,0,Retained
570,France,Female,58,8,0.0,1,0,No Credit Card,1,Active,116503.92,1,Churned
555,Spain,Male,32,4,0.0,2,1,Has Credit Card,1,Active,54405.79,0,Retained
692,France,Male,54,5,0.0,2,1,Has Credit Card,1,Active,88721.84,0,Retained
774,France,Male,60,5,85891.55,1,1,Has Credit Card,0,Inactive,74135.48,1,Churned
638,Spain,Male,44,9,77637.35,2,1,Has Credit Card,1,Active,111346.22,0,Retained
543,Spain,Female,41,4,0.0,1,0,No Credit Card,0,Inactive,194902.16,0,Retained
584,France,Male,31,5,0.0,2,1,Has Credit Card,0,Inactive,31474.27,0,Retained
691,Germany,Male,30,7,116927.89,1,1,Has Credit Card,0,Inactive,21198.39,0,Retained
684,Germany,Female,40,6,137326.65,1,1,Has Credit Card,0,Inactive,186976.6,0,Retained
733,France,Male,22,5,0.0,2,1,Has Credit Card,1,Active,117202.19,0,Retained
599,Spain,Female,37,2,0.0,2,1,Has Credit Card,1,Active,143739.29,0,Retained
524,Germany,Female,31,10,67238.98,2,1,Has Credit Card,1,Active,161811.23,0,Retained
632,Germany,Female,38,6,86569.76,2,1,Has Credit Card,0,Inactive,98090.91,0,Retained
735,Spain,Male,34,5,0.0,2,0,No Credit Card,0,Inactive,71095.41,0,Retained
734,France,Male,34,6,133598.4,1,1,Has Credit Card,1,Active,13107.24,0,Retained
605,France,Female,51,3,136188.78,1,1,Has Credit Card,1,Active,67110.59,1,Churned
793,Spain,Male,38,9,0.0,2,1,Has Credit Card,0,Inactive,88225.02,0,Retained
468,France,Female,56,10,0.0,3,0,No Credit Card,1,Active,62256.87,1,Churned
779,Germany,Male,37,7,120092.52,2,1,Has Credit Card,0,Inactive,135925.72,0,Retained
698,France,Male,48,4,101238.24,2,0,No Credit Card,1,Active,177815.87,1,Churned
707,France,Male,58,6,89685.92,1,0,No Credit Card,1,Active,126471.13,0,Retained
850,France,Female,35,1,211774.31,1,1,Has Credit Card,0,Inactive,188574.12,1,Churned
850,France,Male,56,7,131317.48,1,1,Has Credit Card,1,Active,119175.45,0,Retained
527,Spain,Male,37,5,93722.73,2,1,Has Credit Card,1,Active,139093.73,0,Retained
696,Germany,Male,32,8,101160.99,1,1,Has Credit Card,1,Active,115916.55,0,Retained
661,France,Male,48,3,120320.54,1,0,No Credit Card,0,Inactive,96463.25,0,Retained
776,France,Female,31,2,0.0,2,1,Has Credit Card,1,Active,112349.51,0,Retained
701,France,Male,43,2,0.0,2,1,Has Credit Card,1,Active,165303.79,0,Retained
610,France,Male,26,8,0.0,2,1,Has Credit Card,0,Inactive,166031.08,0,Retained
572,Germany,Female,48,3,152827.99,1,1,Has Credit Card,0,Inactive,38411.79,1,Churned
673,France,Male,30,1,64097.75,1,1,Has Credit Card,1,Active,77783.35,0,Retained
519,Spain,Female,57,2,119035.35,2,1,Has Credit Card,1,Active,29871.79,0,Retained
702,Spain,Female,26,4,135219.57,1,0,No Credit Card,1,Active,59747.63,0,Retained
729,France,Male,32,6,93694.42,1,1,Has Credit Card,1,Active,79919.13,0,Retained
543,Spain,Male,35,10,59408.63,1,1,Has Credit Card,0,Inactive,76773.53,0,Retained
550,France,Female,40,7,114354.95,1,1,Has Credit Card,0,Inactive,54018.93,0,Retained
608,France,Male,59,1,0.0,1,1,Has Credit Card,0,Inactive,70649.64,1,Churned
639,Germany,Male,35,10,128173.9,2,1,Has Credit Card,0,Inactive,59093.39,0,Retained
686,Spain,Male,34,9,0.0,2,1,Has Credit Card,0,Inactive,127569.8,0,Retained
564,Germany,Female,62,5,114931.35,3,0,No Credit Card,1,Active,18260.98,1,Churned
745,Germany,Female,28,1,111071.36,1,1,Has Credit Card,0,Inactive,73275.96,1,Churned
833,France,Male,37,8,151226.18,2,1,Has Credit Card,1,Active,136129.49,0,Retained
622,France,Male,26,9,0.0,2,1,Has Credit Card,1,Active,153237.59,0,Retained
597,France,Female,42,4,64740.12,1,1,Has Credit Card,1,Active,106841.12,0,Retained
721,Spain,Male,51,0,169312.13,1,1,Has Credit Card,0,Inactive,109078.35,1,Churned
504,France,Female,49,7,0.0,3,0,No Credit Card,1,Active,87822.14,1,Churned
842,Spain,Female,44,2,112652.08,2,1,Has Credit Card,0,Inactive,126644.98,0,Retained
587,France,Male,38,0,0.0,2,1,Has Credit Card,0,Inactive,47414.15,0,Retained
479,Germany,Female,30,7,143964.36,2,1,Has Credit Card,0,Inactive,41879.99,0,Retained
508,France,Male,49,7,122451.46,2,1,Has Credit Card,1,Active,75808.1,0,Retained
749,France,Male,24,1,0.0,3,1,Has Credit Card,1,Active,47911.03,0,Retained
721,Germany,Female,36,3,65253.07,2,1,Has Credit Card,0,Inactive,28737.78,0,Retained
674,Germany,Male,47,6,106901.94,1,1,Has Credit Card,1,Active,2079.2,1,Churned
685,Spain,Female,25,10,128509.63,1,1,Has Credit Card,0,Inactive,121562.33,0,Retained
417,France,Male,34,7,0.0,2,1,Has Credit Card,0,Inactive,55003.79,0,Retained
574,Germany,Male,33,3,129834.67,1,1,Has Credit Card,0,Inactive,193131.42,0,Retained
590,Spain,Female,51,3,154962.99,3,0,No Credit Card,1,Active,191932.27,1,Churned
587,Germany,Male,40,5,138241.9,2,1,Has Credit Card,0,Inactive,159418.1,0,Retained
598,Germany,Male,41,3,91536.93,1,1,Has Credit Card,0,Inactive,191468.78,1,Churned
741,Spain,Male,53,3,0.0,2,1,Has Credit Card,1,Active,38913.68,0,Retained
850,Spain,Female,70,5,0.0,1,1,Has Credit Card,1,Active,705.18,0,Retained
584,Germany,Female,29,7,105204.01,1,0,No Credit Card,1,Active,138490.03,0,Retained
650,Spain,Male,61,1,152968.73,1,0,No Credit Card,1,Active,82970.69,0,Retained
607,Spain,Male,36,8,158261.68,1,1,Has Credit Card,1,Active,76744.72,0,Retained
509,France,Female,46,1,0.0,1,1,Has Credit Card,0,Inactive,71244.59,1,Churned
689,Spain,Female,38,6,121021.05,1,1,Has Credit Card,1,Active,12182.15,0,Retained
